id,set,extractor_model,variant,empty_evidence_rule,support_score,decision,overclaiming,rationale,parse_status,raw_response,error
gptv_0019,s300,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim mentions impulsivity as a personality trait associated with the neural feature, but it does not specify what the neural feature is. The evidence provided only mentions rs-fMRI as a suitable technique for studying language, attention, and personality traits, but does not directly link impulsivity to a specific neural feature. Therefore, the claim requires revision to be more specific.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim mentions impulsivity as a personality trait associated with the neural feature, but it does not specify what the neural feature is. The evidence provided only mentions rs-fMRI as a suitable technique for studying language, attention, and personality traits, but does not directly link impulsivity to a specific neural feature. Therefore, the claim requires revision to be more specific.""}",
gptv_0020,s300,Llama 3.1 8B,native_instr,no,0,drop,no,"The sentence does not mention impulsivity or BOLD variability, and it does not establish a direct association between a phenotype and a feature.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not mention impulsivity or BOLD variability, and it does not establish a direct association between a phenotype and a feature.""
}",
gptv_0020,s300,Llama 3.1 8B,minimal,no,0,drop,unclear,"The claim states that impulsivity (general) is associated with higher BOLD variability, but the evidence provided does not directly support this claim. The evidence describes differences in ReHo and ALFF between addiction cohorts and healthy subjects in various brain regions, but it does not mention BOLD variability or impulsivity. Therefore, the claim is unsupported by the provided evidence.",ok,"{""support_score"": 0, ""decision"": ""DROP"", ""rationale"": ""The claim states that impulsivity (general) is associated with higher BOLD variability, but the evidence provided does not directly support this claim. The evidence describes differences in ReHo and ALFF between addiction cohorts and healthy subjects in various brain regions, but it does not mention BOLD variability or impulsivity. Therefore, the claim is unsupported by the provided evidence.""}",
gptv_0021,s300,Llama 3.1 8B,native_instr,no,0,drop,yes,The sentence mentions a group difference but not a phenotype-feature association.,ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": null,
  ""directness_supported"": null,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence mentions a group difference but not a phenotype-feature association.""
}",
gptv_0021,s300,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim is partially supported because it mentions a general association between impulsivity and a neural feature in bipolar disorder, but the provided evidence only shows differences in impulsivity, neuroticism, conscientiousness, facial perception accuracy, and rs-fMRI connectivity between moderate and severe groups. The evidence does not directly support the association between impulsivity and a specific neural feature.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because it mentions a general association between impulsivity and a neural feature in bipolar disorder, but the provided evidence only shows differences in impulsivity, neuroticism, conscientiousness, facial perception accuracy, and rs-fMRI connectivity between moderate and severe groups. The evidence does not directly support the association between impulsivity and a specific neural feature.""}",
gptv_0022,s300,Qwen 2.5 7B,native_instr,no,2,keep,no,The sentence clearly supports the association between impulsivity in internet gaming disorder and lower functional connectivity.,ok,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""internet gaming disorder"",
  ""corrected_feature_type"": ""impulsivity (general)"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence clearly supports the association between impulsivity in internet gaming disorder and lower functional connectivity.""
}",
gptv_0022,s300,Qwen 2.5 7B,minimal,no,2,keep,unclear,"The claim is supported by the evidence provided, which specifically mentions reduced functional connectivity between interoception and motor/executive control regions in internet gaming disorder, aligning with the claim that impulsivity is associated with lower functional connectivity.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The claim is supported by the evidence provided, which specifically mentions reduced functional connectivity between interoception and motor/executive control regions in internet gaming disorder, aligning with the claim that impulsivity is associated with lower functional connectivity.""}",
gptv_0023,s300,Qwen 2.5 7B,native_instr,no,0,drop,no,"The sentence does not mention impulsivity or any neural feature, so it does not support the extracted claim.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": null,
  ""directness_supported"": null,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not mention impulsivity or any neural feature, so it does not support the extracted claim.""
}",
gptv_0023,s300,Qwen 2.5 7B,minimal,no,1,revise,unclear,"The claim mentions a correlation between impulsivity in ADHD and a neural feature, but it does not specify what the neural feature is. The evidence provided shows a redistribution of regional nodes and connectivity involving the default-mode, attention, and sensorimotor systems, but it does not directly link this to impulsivity. Therefore, the claim requires revision to accurately reflect the relationship between impulsivity and the neural feature in ADHD.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim mentions a correlation between impulsivity in ADHD and a neural feature, but it does not specify what the neural feature is. The evidence provided shows a redistribution of regional nodes and connectivity involving the default-mode, attention, and sensorimotor systems, but it does not directly link this to impulsivity. Therefore, the claim requires revision to accurately reflect the relationship between impulsivity and the neural feature in ADHD.""}",
gptv_0024,s300,Qwen 2.5 7B,native_instr,no,0,drop,no,"The sentence does not mention Parkinson's disease, impulsivity, or any network, so it does not support the extracted claim.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not mention Parkinson's disease, impulsivity, or any network, so it does not support the extracted claim.""
}",
gptv_0024,s300,Qwen 2.5 7B,minimal,no,0,drop,unclear,"The claim mentions a decrease in impulsivity (general) as measured by the BIS-11 score, but it does not provide any information about the association with lower functional connectivity in the default mode network, frontoparietal/control network. The evidence provided only shows a change in the BIS-11 score after an intervention, but it does not link this change to the functional connectivity in the mentioned networks.",ok,"{""support_score"": 0, ""decision"": ""DROP"", ""rationale"": ""The claim mentions a decrease in impulsivity (general) as measured by the BIS-11 score, but it does not provide any information about the association with lower functional connectivity in the default mode network, frontoparietal/control network. The evidence provided only shows a change in the BIS-11 score after an intervention, but it does not link this change to the functional connectivity in the mentioned networks.""}",
