record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
114,18465751,A voxel-based morphometry study of frontal gray matter correlates of impulsivity.,2009,Human brain mapping,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),healthy individuals,correlates_with,lower,gray matter volume,direct,0.8,"GM volumes of the left and right OFC were inversely correlated with the BIS total score (P = 0.04 and 0.02, respectively).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,lower,"The sentence directly supports the claim by stating an inverse correlation between GM volumes of the OFC and impulsivity, as measured by the BIS total score.",,Llama 3.1 8B
115,26711526,"Impulsivity across the psychosis spectrum: Correlates of cortical volume, suicidal history, and social and global function.",2016,Schizophrenia research,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),psychosis spectrum,correlates_with,unclear,unknown,background,0.8,Patients with psychotic disorders appear to exhibit greater impulsivity-related behaviors relative to healthy controls.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,no,no,no,impulsivity (general),behavior,greater,"The sentence partially supports the claim, but the feature type is not specified. The direction is also not clear, but it can be inferred as 'greater'.",,Llama 3.1 8B
116,25142098,Dopamine D(2/3) receptor availability and human cognitive impulsivity: a high-resolution positron emission tomography imaging study with [¹¹C]raclopride.,2014,Acta neuropsychiatrica,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,higher,dopamine D(2/3) receptor availability,indirect,0.8,The analysis revealed that the non-planning (p = 0.004) and attentional (p = 0.007) impulsiveness subscale scores on the BIS-11 had significant positive correlations with D(2/3) receptor availability in the pre-commissural dorsal caudate.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (non-planning and attentional),behavioral trait,higher,"The sentence clearly supports the extracted claim, mentioning a specific type of impulsivity (non-planning and attentional) and its association with higher dopamine D(2/3) receptor availability.",,Llama 3.1 8B
117,28695069,Morphological connectivity correlates with trait impulsivity in healthy adults.,2017,PeerJ,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.8,"The BIS total score was found to correlate with the MCs between the ACC and two other brain regions in the right hemisphere: the inferior frontal gyrus (IFG), a well-established structure for inhibition control; the inferior temporal gyrus (ITG), which has been previously shown to be associated with hyperactive/impulsivity symptoms.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,positive,"The sentence clearly supports the extracted claim by stating a correlation between impulsivity and structural connectivity between specific brain regions. The direction of the correlation is implied to be positive, as the regions mentioned (IFG and ITG) are associated with inhibition control and hyperactive/impulsivity symptoms, respectively. The directness of the relationship is also supported, as the sentence mentions a specific phenotype (impulsivity) and a specific feature (structural connectivity between brain regions).",,Llama 3.1 8B
118,26187551,Self-reported impulsivity is negatively correlated with amygdalar volumes in cocaine dependence.,2015,Psychiatry research,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),cocaine dependence,correlates_with,lower,unknown,indirect,0.8,"Cocaine-dependent individuals showed significant negative correlations between amygdalar volumes and scores on the BIS-11 Attentional subscale, and this relationship differed significantly from the non-significant relationship in healthy comparison subjects.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a negative correlation between amygdalar volumes and impulsivity scores in cocaine-dependent individuals.",,Llama 3.1 8B
119,32428790,Higher impulsivity and lower grey matter volume in the bilateral prefrontal cortex in long-term abstinent individuals with severe methamphetamine use disorder.,2020,Drug and alcohol dependence,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),methamphetamine use disorder,associated_with,higher,unknown,direct,0.8,We observed significantly higher BIS-11 impulsivity scores and lower GMV in the bilateral superior frontal cortex of SMUD-A individuals than in those of control subjects.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence directly supports the claim by stating a higher impulsivity score and lower GMV in the bilateral superior frontal cortex, which matches the extracted claim's phenotype, feature type, relationship, direction, and directness.",,Llama 3.1 8B
121,30658245,"A preliminary investigation of impulsivity, aggression and white matter in patients with bipolar disorder and a suicide attempt history.",2019,Journal of affective disorders,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,higher,white matter abnormalities,indirect,0.8,Patients with BD+S had higher overall impulsivity (assessed using both the UPPS-P Impulsive Behavior Scale and BIS-11) and premeditated aggression compared to patients with BD-S.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,,,Llama 3.1 8B
122,40845440,"A multimethod examination of impulsivity and its association with gamma-aminobutyric acid (GABA), glutamate, and other neurometabolite levels in youth who do and do not use alcohol.",2025,Addictive behaviors,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),alcohol use in youth,associated_with,higher,,indirect,0.8,"Compared to controls, youth who use alcohol had higher impulsivity on the BIS-11 attentional, non-planning, and motor subscales.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,higher,"The sentence clearly supports the extracted claim by stating a higher impulsivity in youth who use alcohol compared to controls, which matches the phenotype, feature type, relationship, and direction.",,Llama 3.1 8B
123,12079725,"Frontal white matter microstructure, aggression, and impulsivity in men with schizophrenia: a preliminary study.",2002,Biological psychiatry,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),schizophrenia,associated_with,lower,,direct,0.8,Lower fractional anisotropy in right inferior frontal white matter was associated with higher motor impulsiveness.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,lower,"The sentence directly states a relationship between impulsivity and fractional anisotropy in a specific brain region, supporting the claim.",,Llama 3.1 8B
124,20406530,Impulsivity and neural correlates of response inhibition in schizophrenia.,2011,Psychological medicine,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),schizophrenia,associated_with,higher,,direct,0.8,"Patients with schizophrenia were more impulsive than healthy subjects, as indicated by higher BIS-11 scores.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and higher BIS-11 scores in patients with schizophrenia compared to healthy subjects.",,Llama 3.1 8B
125,21480730,Why so impulsive? White matter alterations are associated with impulsivity in chronic marijuana smokers.,2011,Experimental and clinical psychopharmacology,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),chronic marijuana smokers,associated_with,higher,white matter alterations,direct,0.8,"MJ smokers also had significantly higher BIS total and motor subscale scores relative to NS, which were positively correlated with left frontal FA values.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence directly states that MJ smokers have higher impulsivity scores, which are positively correlated with left frontal FA values, supporting the claim.",,Llama 3.1 8B
126,19019636,Structural brain abnormalities in borderline personality disorder: a voxel-based morphometry study.,2008,Psychiatry research,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),borderline personality disorder,associated_with,unclear,diminished gray matter in the prefrontal cortex and the medial temporal cortex,background,0.8,Diminished gray matter in the prefrontal cortex and the medial temporal cortex may mediate the dysregulation of impulse and affect in BPD.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),dysregulation of impulse and affect,increased,"The sentence clearly supports the extracted claim, mentioning the diminished gray matter in the prefrontal cortex and the medial temporal cortex, which is associated with impulsivity (general) and dysregulation of impulse and affect in borderline personality disorder. The direction is implied to be increased, as the dysregulation is a result of diminished gray matter.",,Llama 3.1 8B
127,25104290,Abnormal white matter integrity in chronic users of codeine-containing cough syrups: a tract-based spatial statistics study.,2015,AJNR. American journal of neuroradiology,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),chronic codeine-containing syrup users,associated_with,higher,disruptions in brain WM integrity,indirect,0.8,Chronic codeine-containing syrup abuse may be associated with disruptions in brain WM integrity. These WM microstructural deficits may be linked to higher impulsivity in chronic codeine-containing syrup users.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence clearly supports the extracted claim, mentioning both phenotype (impulsivity) and feature (disruptions in brain WM integrity), and their relationship (associated with). The direction (higher) and directness (indirect) are also correctly captured.",,Llama 3.1 8B
128,22336565,Diminished frontostriatal activity during processing of monetary rewards and losses in pathological gambling.,2012,Biological psychiatry,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),pathological gambling,associated_with,lower,diminished activity in corticostriatal neurocircuitry,direct,0.8,"Activity in the ventral striatum correlated inversely with levels of impulsivity in PG participants, consistent with prior findings in alcohol dependence.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,yes,no,no,impulsivity (general),functional connectivity,lower,"The sentence directly supports the phenotype and feature, but does not name the brain system, which is required for directness. The direction is also not explicitly stated as lower, but it is implied by 'inversely correlated'.",,Llama 3.1 8B
