record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
200,24885073,Trait impulsivity and impaired prefrontal impulse inhibition function in adolescents with internet gaming addiction revealed by a Go/No-Go fMRI study.,2014,Behavioral and brain functions : BBF,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),internet gaming addiction,associated_with,higher,,direct,0.8,Activation of the left superior medial frontal gyrus was positively associated with BIS-11 and Chen Internet Addiction Scale (CIAS) total score across IGA participants.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,higher,The sentence clearly supports the extracted claim by stating a direct association between activation of the left superior medial frontal gyrus and impulsivity (measured by BIS-11 and CIAS total score) in IGA participants.,,Llama 3.1 8B
201,26658924,Citicoline Treatment Improves Measures of Impulsivity and Task Performance in Chronic Marijuana Smokers: A Pilot BOLD fMRI Study.,2015,International journal of neurology and neurotherapy,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),chronic marijuana smokers,associated_with,lower,citicoline treatment,direct,0.8,MJ smokers treated with citicoline demonstrated significantly lower levels of behavioral impulsivity,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,lower,,,Llama 3.1 8B
202,36124350,[The value of MR diffusion tensor imaging in assessing white matter changes in short-term methamphetamine withdrawal].,2022,Zhonghua yi xue za zhi,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),methamphetamine withdrawal,associated_with,unclear,,background,0.8,"MA addicted individuals with short-term withdrawal have white matter edema and damage, and the degree of corpus callosum damage is positively correlated with the daily dose of MA,which is helpful to understand the pathophysiological process of white matter damage in the nervous system and the potential mechanism of neuropsychiatric symptoms in short-term withdrawal MA addicted individuals.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,positively correlated,"The sentence clearly supports the association between impulsivity (general) and white matter damage, with a positive correlation between corpus callosum damage and daily dose of MA.",,Llama 3.1 8B
203,22858213,Reduced posterior corpus callosum area in suicidal and non-suicidal patients with bipolar disorder.,2012,Journal of affective disorders,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,higher,,indirect,0.8,"In the BP-S group, the BIS-11 total (p=0.01), attention (p=0.001) and non-planning (p=0.02) impulsivity scores were significantly higher than in the BP-NS and HC groups.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,"The sentence clearly supports the extracted claim, mentioning impulsivity scores in the context of bipolar disorder.",,Llama 3.1 8B
209,28828225,Quantifying absolute glutamate concentrations in nucleus accumbens of prescription opioid addicts by using 1H MRS.,2017,Brain and behavior,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),opioid dependence,correlates_with,higher,,indirect,0.9,"Glutamate concentrations in the NAc were significantly higher in prescription opiate addicts than in controls (t = 3.84, p = .001).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,"The sentence directly supports the claim by stating a significant difference in glutamate concentrations between prescription opiate addicts and controls, which correlates with the extracted phenotype of impulsivity (general).",,Llama 3.1 8B
210,31599080,Prefrontal GABA and glutamate levels correlate with impulsivity and cognitive function of prescription opioid addicts: A 1 H-magnetic resonance spectroscopy study.,2020,Psychiatry and clinical neurosciences,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),prescription opioid addiction,correlates_with,unclear,,indirect,0.8,GABA+ levels correlated negatively with BIS-11 scores but correlated positively with MoCA scores.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),cognitive function,negative,"The sentence clearly supports the extracted claim, mentioning a correlation between GABA+ levels and impulsivity (general) as measured by BIS-11 scores, and a correlation between GABA+ levels and cognitive function as measured by MoCA scores.",,Llama 3.1 8B
211,25456522,Obsessive-compulsivity and working memory are associated with differential prefrontal cortex and insula activation in adolescents with a recent diagnosis of an eating disorder.,2014,Psychiatry research,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),eating disorder,associated_with,higher,,indirect,0.8,"We found that EDNOS subjects had significantly higher scores on the BIS 11, EDE-Q and OCI-R scales.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,"The sentence directly supports the claim by stating that EDNOS subjects had higher scores on the BIS 11, EDE-Q and OCI-R scales, which are related to impulsivity and obsessive-compulsive behavior.",,Llama 3.1 8B
212,27329520,Larger corpus callosum and reduced orbitofrontal cortex homotopic connectivity in codeine cough syrup-dependent male adolescents and young adults.,2017,European radiology,BIS-11 fMRI impulsivity,unknown,functional connectivity,impulsivity (general),substance addiction,associated_with,unclear,,indirect,0.8,"Moreover, impairment of VMHC was associated with the impulsive behaviour and correlated with the duration of CCS abuse in CCS-dependent male adolescents and young adults.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,associated_with,"The sentence clearly supports the extracted claim, mentioning a specific association between VMHC impairment and impulsive behavior, which is a type of impulsivity. The duration of CCS abuse is also mentioned, which is related to the diagnostic context of substance addiction.",,Llama 3.1 8B
213,41612591,Hippocampal subfield differences in people with and without recreational ketamine use: Insights from multi-modal neuroimaging.,2026,"Addiction (Abingdon, England)",BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.0,"Heavier ketamine use was associated with greater psychological distress [Global Severity Index (GSI) r = 0.343, P = 0.011], particularly anxiety (r = 0.457, P < 0.001) and hostility (r = 0.442, P < 0.001).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),psychological symptoms,positive,"The sentence clearly supports the association between heavier ketamine use and greater psychological distress, particularly anxiety and hostility. The phenotype 'impulsivity (general)' is related to 'psychological symptoms' and the direction is positive.",,Llama 3.1 8B
214,26578922,Decreased modulation by the risk level on the brain activation during decision making in adolescents with internet gaming disorder.,2015,Frontiers in behavioral neuroscience,BIS-11 fMRI impulsivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,correlates_with,lower,,direct,0.8,"In the IGD group, there was a significant negative correlation between the risk-related DLPFC activation during the active BART and the Barratt impulsivity scale (BIS-11) scores, which were significantly higher in IGD group compared with the HCs.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim by stating a correlation between brain activation and impulsivity scores in the IGD group, which is consistent with the claim's relationship and direction. The sentence also directly mentions the phenotype (impulsivity) and feature (functional connectivity), and the direction is clearly stated as lower. The diagnostic context is also correctly identified as internet gaming disorder.",,Llama 3.1 8B
215,15637640,Reduced anterior corpus callosum white matter integrity is related to increased impulsivity and reduced discriminability in cocaine-dependent subjects: diffusion tensor imaging.,2005,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,BIS-11 fMRI impulsivity,unknown,structural connectivity,impulsivity (general),cocaine-dependent subjects,associated_with,higher,white matter integrity in the corpus callosum,direct,0.9,"Within cocaine dependent subjects there was a significant negative correlation between FA in the anterior corpus callosum and behavioral laboratory measured impulsivity, and there was a positive correlation between FA and discriminability.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and reduced FA in the anterior corpus callosum, which is related to higher impulsivity.",,Llama 3.1 8B
216,35754100,Electrophysiological resting-state hyperconnectivity and poorer behavioural regulation as predisposing profiles of adolescent binge drinking.,2022,Addiction biology,BIS-11 resting-state connectivity,unknown,functional connectivity,impulsivity (general),adolescent binge drinking,associated_with,higher,neurobiological development of inhibitory neurotransmission pathways and executive prefrontal circuits,indirect,0.8,"Furthermore, they showed higher impulsivity, dysexecutive behaviours and sensation seeking, positively correlated with functional connectivity (FC).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,,,Llama 3.1 8B
218,24286968,Reduced ventral medial prefrontal cortex (vmPFC) volume and impaired vmPFC-default mode network integration in codeine-containing cough syrups users.,2014,Drug and alcohol dependence,BIS-11 resting-state connectivity,unknown,structural connectivity,impulsivity (general),codeine-containing cough syrups users,associated_with,higher,volume loss and aberrant functional organization,direct,0.9,Significantly decreased GM volume was observed in CCS users in bilateral ventral medial prefrontal cortex (vmPFC) which was related to greater impulsivity in CCS users.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between reduced vmPFC volume and increased impulsivity in CCS users.",,Llama 3.1 8B
221,31473543,Resting-state fMRI dynamic functional network connectivity and associations with psychopathy traits.,2019,NeuroImage. Clinical,impulsivity resting-state fMRI functional connectivity,unknown,dynamic connectivity,impulsivity (general),psychopathy,associated_with,unclear,,indirect,0.8,Results also showed that individuals with higher Factor 2 scores (impulsive and antisocial behaviors) showed more dynamism (changes to and from different states) than those with lower scores.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),dynamic connectivity,increased,"The sentence clearly supports the extracted claim, mentioning a specific phenotype (impulsivity), a feature type (dynamic connectivity), and a relationship (associated with). The direction is also supported as the sentence implies that individuals with higher scores show more dynamism, which can be interpreted as an increase in dynamic connectivity.",,Llama 3.1 8B
222,31868249,Characterizing impulsivity and resting-state functional connectivity in normal-weight binge eaters.,2020,The International journal of eating disorders,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),binge eating,associated_with,higher,,direct,0.8,The BE group was characterized by a higher degree of trait impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,no,no,yes,no,no,impulsivity (general),trait,higher,"The sentence supports the phenotype but not the feature type, relationship, or directness. The feature type should be corrected to 'trait'.",,Llama 3.1 8B
224,39129375,Triple network resting-state functional connectivity patterns of alcohol heavy drinking.,2024,"Alcohol and alcoholism (Oxford, Oxfordshire)",impulsivity resting-state fMRI functional connectivity,unknown,unknown,impulsivity (general),alcohol use disorder (AUD),associated_with,unclear,,indirect,0.5,"Connectivity in the left LPFC was correlated with monetary delay discounting (r = .25, p = .03).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,positive,"The sentence clearly supports the claim by stating a correlation between connectivity in the left LPFC and monetary delay discounting, which is a behavioral feature of impulsivity. The direction of the correlation is positive, indicating that higher connectivity is associated with higher impulsivity. The directness of the relationship is also supported, as the sentence names both the phenotype (impulsivity) and the feature (monetary delay discounting).",,Llama 3.1 8B
