record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
181,23158972,Impulsivity is related to striatal dopamine transporter availability in healthy males.,2013,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),unknown,associated_with,higher,,direct,0.85,greater dopamine transporter availability was associated with higher BIS impulsivity,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,"The sentence clearly supports the extracted claim, with a direct association between dopamine transporter availability and impulsivity.",,Qwen 2.5 7B
182,22749228,Behavioral and cognitive impulsivity in obsessive-compulsive disorder and eating disorders.,2012,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),"obsessive-compulsive disorder, eating disorder",associated_with,higher,,indirect,0.75,"Compared to controls, both clinical groups reported higher levels of impulsivity on the BIS-11",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,The sentence clearly supports the extracted claim by stating that both clinical groups reported higher levels of impulsivity compared to controls.,,Qwen 2.5 7B
183,24612970,"Anxiety, depression, impulsivity and substance misuse in violent and non-violent adolescent boys in detention in China.",2014,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),unknown,predicts,higher,,indirect,0.8,"Violent offenders had significantly higher BIS-11 total scores, and attention and nonplanning subscale scores (p<0.05).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,higher,"The sentence directly supports the claim by stating that violent offenders had higher impulsivity scores, which is a clear association between the phenotype and feature.",,Qwen 2.5 7B
184,31616015,Subjective estimates of uncertainty during gambling and impulsivity after subthalamic deep brain stimulation for Parkinson's disease.,2019,Scientific reports,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),Parkinson's disease,associated_with,higher,subjective estimates of uncertainty (environmental volatility),direct,0.85,"Moreover, changes in these parameter estimates were significantly associated with the maximum post-operative change in impulsivity over a six month follow up period.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,"The sentence clearly supports the extracted claim, mentioning a significant association between changes in parameter estimates and the maximum post-operative change in impulsivity.",,Qwen 2.5 7B
187,24373553,Anhedonia in Parkinson's disease patients with and without pathological gambling: a case-control study.,2014,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),Pathological Gambling (PG) and other Impulse Control Disorders (ICDs),correlates_with,higher,,indirect,0.8,"The PG-group, compared to the ICDs-group and PD-controls, reported a significantly higher incidence of anhedonia (45% vs. 9% vs. 14% respectively), higher Snaith-Hamilton Pleasure Scale (SHAPS) scores (2.0±1.3 vs. 1.0±1.1 vs. 1.0±1.2), higher levels of impulsivity traits as measured by the Barratt Impulsiveness Scale (70.0±10.6 vs. 64.8±11 vs. 60.9±9.3) and more severe frontal dysfunctions (Frontal Assessment Battery, FAB: 12.4±4.9 vs. 15.5±1.6 vs. 14.4±3).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,higher,"The sentence clearly supports the extracted claim, mentioning higher levels of impulsivity traits in the PG-group compared to the ICDs-group and PD-controls.",,Qwen 2.5 7B
189,31669801,Increased neural activity in the right dorsolateral prefrontal cortex during a risky decision-making task is associated with cocaine use in methadone-maintained patients.,2019,Drug and alcohol dependence,Barratt Impulsiveness Scale neuroimaging,unknown,functional connectivity,impulsivity (general),methadone-maintained patients,associated_with,higher,,direct,0.8,"MMPs who used cocaine versus those who did not reported increased trait impulsivity on the BIS-11 Total Score (t=-2.28, p = 0.031).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),self-reported trait,higher,The sentence clearly supports the extracted claim by stating a direct association between cocaine use and higher impulsivity in MMPs.,,Qwen 2.5 7B
193,26803778,Dysfunctional decision-making related to white matter alterations in bipolar I disorder.,2016,Journal of affective disorders,Barratt Impulsiveness Scale neuroimaging,unknown,structural connectivity,impulsivity (general),bipolar I disorder,correlates_with,unclear,,indirect,0.7,They also showed more risk-taking behavior and reported increased trait-impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,increases,"The sentence directly supports the claim by stating that the individuals showed more risk-taking behavior and reported increased trait-impulsivity, which is a clear association between impulsivity and a specific behavioral feature.",,Qwen 2.5 7B
194,26660886,Functional Connectivity and Quantitative EEG in Women with Alcohol Use Disorders: A Resting-State Study.,2016,Brain topography,Barratt Impulsiveness Scale neuroimaging,unknown,functional connectivity,nonplanning impulsivity,Alcohol Use Disorders,correlates_with,lower,,direct,0.85,We also found that impaired functional connectivity particularly in alpha band at fronto-central areas was negative correlated with non-planning dimension of impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct relationship between nonplanning impulsivity and impaired functional connectivity in a specific brain area.",,Qwen 2.5 7B
195,40467551,Common neural patterns of substance use disorder: a seed-based resting-state functional connectivity meta-analysis.,2025,Translational psychiatry,BIS-11 fMRI impulsivity,unknown,functional connectivity,impulsivity (general),substance use disorder,correlates_with,lower,,direct,0.85,"Notably, the total score of the BIS-11 in SUD patients was significantly negatively correlated with reduced rsFC between the striatum and MCG.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct correlation between impulsivity (general) and reduced functional connectivity between the striatum and MCG in SUD patients.",,Qwen 2.5 7B
199,40945612,Diffusion tensor imaging-based evaluation of white-matter tract alterations in schizophrenic patients with personality-related comorbidities.,2026,Behavioural brain research,BIS-11 fMRI impulsivity,unknown,structural connectivity,impulsivity (general),schizophrenia,correlates_with,higher,,indirect,0.7,"These abnormalities were significantly correlated with heightened impulsivity, impaired self-regulation, and increased psychosis proneness.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,higher,"The sentence clearly supports the extracted claim, mentioning a correlation between abnormalities and heightened impulsivity, which is a specific instance of the general phenotype 'impulsivity (general)'. The feature type is not explicitly mentioned as 'structural connectivity', but it can be inferred that the abnormalities in white-matter tract alterations are related to the brain's structural connectivity. The relationship is 'correlates_with', and the direction is 'higher', which matches the extracted claim. The directness is 'indirect', as the sentence does not directly state the relationship between the abnormalities and impulsivity, but rather mentions a correlation. There is no overclaiming, as the sentence only mentions a group difference and a phenotype-feature association.",,Qwen 2.5 7B
200,24885073,Trait impulsivity and impaired prefrontal impulse inhibition function in adolescents with internet gaming addiction revealed by a Go/No-Go fMRI study.,2014,Behavioral and brain functions : BBF,BIS-11 fMRI impulsivity,unknown,functional connectivity,impulsivity (general),Internet gaming addiction,associated_with,higher,,direct,0.8,Activation of the left superior medial frontal gyrus was positively associated with BIS-11 and Chen Internet Addiction Scale (CIAS) total score across IGA participants.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,The sentence clearly supports the extracted claim by stating a direct association between activation of the left superior medial frontal gyrus and impulsivity (measured by BIS-11 and CIAS total score) in IGA participants.,,Qwen 2.5 7B
201,26658924,Citicoline Treatment Improves Measures of Impulsivity and Task Performance in Chronic Marijuana Smokers: A Pilot BOLD fMRI Study.,2015,International journal of neurology and neurotherapy,BIS-11 fMRI impulsivity,unknown,unknown,impulsivity (general),unknown,improves,lower,,direct,0.8,"Following the 8 week trial, MJ smokers treated with citicoline demonstrated significantly lower levels of behavioral impulsivity,",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,lower,"The sentence clearly supports the extracted claim, mentioning a direct improvement in impulsivity, a specific phenotype-feature association, and the correct direction.",,Qwen 2.5 7B
202,36124350,[The value of MR diffusion tensor imaging in assessing white matter changes in short-term methamphetamine withdrawal].,2022,Zhonghua yi xue za zhi,BIS-11 fMRI impulsivity,unknown,structural connectivity,impulsivity (general),short-term methamphetamine (MA) abstinence,correlates_with,unclear,,indirect,0.7,"There were significant differences in BIS total score(P<0.001), BIS motivational impulsivity(P<0.001) and BIS attentional impulsivity(P=0.003) between MA group and healthy control group in short-term withdrawal.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,unclear,The sentence supports the claim by mentioning significant differences in impulsivity scores between the MA group and the healthy control group. The phenotype 'impulsivity (general)' is supported as it is related to the mentioned impulsivity scores. The feature type 'behavioral' is supported as the sentence describes behavioral aspects of impulsivity. The relationship 'correlates_with' is supported as the sentence describes a correlation between the MA group and the healthy control group. The direction 'unclear' is supported as the sentence does not specify the direction of the correlation. The directness 'indirect' is supported as the sentence describes a correlation between groups rather than a direct effect on a specific feature.,,Qwen 2.5 7B
204,32124022,Abnormal white matter within brain structural networks is associated with high-impulse behaviour in codeine-containing cough syrup dependent users.,2021,European archives of psychiatry and clinical neuroscience,BIS-11 fMRI impulsivity,unknown,structural connectivity,impulsivity (general),codeine-containing cough syrup dependent users,associated_with,unclear,,direct,0.8,"Structural networks of the CCSD group demonstrated lower small-world properties than those of the HC group. Abnormal changes in nodal properties among CCSD users were located mainly in the frontal gyrus, inferior parietal lobe and olfactory cortex. NBS analysis further indicated disrupted structural connections between the frontal gyrus and multiple brain regions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,unclear,"The sentence clearly supports the phenotype (impulsivity), feature type (structural connectivity), relationship (associated_with), and direction (unclear) when stated. The phenotype and feature type match the extracted claim, and the relationship is clearly stated. The direction is unclear, but the extracted direction captures the relevant part exactly.",,Qwen 2.5 7B
205,23562867,Decreased caudate response to milkshake is associated with higher body mass index and greater impulsivity.,2013,Physiology & behavior,BIS-11 fMRI impulsivity,unknown,BOLD variability,impulsivity (general),unknown,associated_with,higher,,direct,0.9,self-reported impulsivity was negatively associated with caudate response to milkshake.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),BOLD variability,lower,"The sentence directly states a relationship between impulsivity and caudate response to milkshake, with a clear direction of association.",,Qwen 2.5 7B
