extractor,record_id,pmid,fault_type,expected,track_a_pass,schema_valid,citation_valid,sentence_present,sentence_anchored
Llama 3.1 8B,254,25899520,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,254,25899520,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,254,25899520,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,254,25899520,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,256,30366001,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,256,30366001,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,256,30366001,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,256,30366001,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,256,30366001,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,256,30366001,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,256,30366001,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,256,30366001,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,256,30366001,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,256,30366001,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,256,30366001,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,256,30366001,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,256,30366001,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,256,30366001,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,257,38521138,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,257,38521138,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,257,38521138,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,257,38521138,number_changed,reject,False,True,True,True,False
Llama 3.1 8B,257,38521138,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,257,38521138,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,257,38521138,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,257,38521138,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,257,38521138,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,257,38521138,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,257,38521138,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,257,38521138,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,257,38521138,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,257,38521138,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,258,34728230,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,258,34728230,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,258,34728230,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,258,34728230,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,258,34728230,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,258,34728230,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,258,34728230,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,258,34728230,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,258,34728230,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,258,34728230,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,258,34728230,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,258,34728230,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,258,34728230,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,259,41257054,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,259,41257054,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,259,41257054,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,259,41257054,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,259,41257054,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,259,41257054,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,259,41257054,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,259,41257054,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,259,41257054,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,259,41257054,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,259,41257054,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,259,41257054,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,259,41257054,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,260,36963562,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,260,36963562,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,260,36963562,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,260,36963562,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,260,36963562,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,260,36963562,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,260,36963562,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,260,36963562,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,260,36963562,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,260,36963562,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,260,36963562,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,260,36963562,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,260,36963562,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,260,36963562,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,261,24818075,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,261,24818075,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,261,24818075,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,261,24818075,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,261,24818075,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,261,24818075,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,261,24818075,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,261,24818075,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,261,24818075,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,261,24818075,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,261,24818075,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,261,24818075,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,262,38889552,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,262,38889552,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,262,38889552,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,262,38889552,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,262,38889552,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,262,38889552,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,262,38889552,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,262,38889552,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,262,38889552,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,262,38889552,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,262,38889552,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,262,38889552,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,262,38889552,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,263,37131072,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,263,37131072,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,263,37131072,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,263,37131072,number_changed,reject,False,True,True,True,False
Llama 3.1 8B,263,37131072,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,263,37131072,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,263,37131072,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,263,37131072,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,263,37131072,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,263,37131072,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,263,37131072,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,263,37131072,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,263,37131072,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,263,37131072,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,264,39424632,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,264,39424632,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,264,39424632,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,264,39424632,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,264,39424632,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,264,39424632,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,264,39424632,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,264,39424632,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,264,39424632,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,264,39424632,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,264,39424632,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,264,39424632,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,266,40766121,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,266,40766121,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,266,40766121,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,266,40766121,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,266,40766121,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,266,40766121,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,266,40766121,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,266,40766121,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,266,40766121,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,266,40766121,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,266,40766121,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,266,40766121,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,267,34272398,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,267,34272398,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,267,34272398,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,267,34272398,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,267,34272398,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,267,34272398,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,267,34272398,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,267,34272398,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,267,34272398,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,267,34272398,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,267,34272398,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,267,34272398,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,267,34272398,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,268,35091540,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,268,35091540,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,268,35091540,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,268,35091540,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,268,35091540,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,268,35091540,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,268,35091540,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,268,35091540,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,268,35091540,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,268,35091540,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,268,35091540,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,268,35091540,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,268,35091540,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,269,31500674,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,269,31500674,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,269,31500674,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,269,31500674,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,269,31500674,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,269,31500674,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,269,31500674,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,269,31500674,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,269,31500674,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,269,31500674,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,269,31500674,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,269,31500674,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,270,35710854,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,270,35710854,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,270,35710854,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,270,35710854,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,270,35710854,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,270,35710854,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,270,35710854,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,270,35710854,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,270,35710854,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,270,35710854,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,270,35710854,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,270,35710854,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,270,35710854,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,270,35710854,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,272,34425489,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,272,34425489,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,272,34425489,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,272,34425489,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,272,34425489,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,272,34425489,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,272,34425489,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,272,34425489,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,272,34425489,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,272,34425489,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,272,34425489,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,272,34425489,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,272,34425489,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,273,21406160,wrong_pmid_in_corpus,reject,False,True,True,True,False
