source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,22885245,BIS-11 fMRI impulsivity,Decreased saliency processing as a neural measure of Barratt impulsivity in healthy adults.,2012,NeuroImage,salience/ventral attention network,functional connectivity,impulsivity (general),healthy adults,associated_with,lower,,direct,0.7,"In simple regressions, activation of the right anterior dorsal insula and middle frontal cortex (MFC) during stop as compared to go trials negatively correlated with motor and non-planning impulsivity score.",22885245,vllm:llama-3.1-8b-instruct,high
pubmed,41671767,BIS-11 fMRI impulsivity,Hippocampus in the symptom architecture of schizophrenia spectrum disorders: A network analysis approach.,2026,Schizophrenia research,unknown,unknown,impulsivity (general),schizophrenia spectrum disorders,associated_with,unclear,,background,0.5,"However, how these structural alterations relate to core functional domains such as cognition, sensorimotor functioning, and impulsivity remains largely unclear.",41671767,vllm:llama-3.1-8b-instruct,low
pubmed,28828225,BIS-11 fMRI impulsivity,Quantifying absolute glutamate concentrations in nucleus accumbens of prescription opioid addicts by using 1H MRS.,2017,Brain and behavior,unknown,unknown,impulsivity (general),opioid dependence,correlates_with,higher,,indirect,0.9,"Glutamate concentrations in the NAc were significantly higher in prescription opiate addicts than in controls (t = 3.84, p = .001).",28828225,vllm:llama-3.1-8b-instruct,high
pubmed,31599080,BIS-11 fMRI impulsivity,Prefrontal GABA and glutamate levels correlate with impulsivity and cognitive function of prescription opioid addicts: A 1 H-magnetic resonance spectroscopy study.,2020,Psychiatry and clinical neurosciences,unknown,unknown,impulsivity (general),prescription opioid addiction,correlates_with,unclear,,indirect,0.8,GABA+ levels correlated negatively with BIS-11 scores but correlated positively with MoCA scores.,31599080,vllm:llama-3.1-8b-instruct,medium
pubmed,25456522,BIS-11 fMRI impulsivity,Obsessive-compulsivity and working memory are associated with differential prefrontal cortex and insula activation in adolescents with a recent diagnosis of an eating disorder.,2014,Psychiatry research,unknown,unknown,impulsivity (general),eating disorder,associated_with,higher,,indirect,0.8,"We found that EDNOS subjects had significantly higher scores on the BIS 11, EDE-Q and OCI-R scales.",25456522,vllm:llama-3.1-8b-instruct,medium
pubmed,27329520,BIS-11 fMRI impulsivity,Larger corpus callosum and reduced orbitofrontal cortex homotopic connectivity in codeine cough syrup-dependent male adolescents and young adults.,2017,European radiology,unknown,functional connectivity,impulsivity (general),substance addiction,associated_with,unclear,,indirect,0.8,"Moreover, impairment of VMHC was associated with the impulsive behaviour and correlated with the duration of CCS abuse in CCS-dependent male adolescents and young adults.",27329520,vllm:llama-3.1-8b-instruct,medium
pubmed,41612591,BIS-11 fMRI impulsivity,Hippocampal subfield differences in people with and without recreational ketamine use: Insights from multi-modal neuroimaging.,2026,"Addiction (Abingdon, England)",unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.0,"Heavier ketamine use was associated with greater psychological distress [Global Severity Index (GSI) r = 0.343, P = 0.011], particularly anxiety (r = 0.457, P < 0.001) and hostility (r = 0.442, P < 0.001).",41612591,vllm:llama-3.1-8b-instruct,low
pubmed,26578922,BIS-11 fMRI impulsivity,Decreased modulation by the risk level on the brain activation during decision making in adolescents with internet gaming disorder.,2015,Frontiers in behavioral neuroscience,unknown,functional connectivity,impulsivity (general),internet gaming disorder,correlates_with,lower,,direct,0.8,"In the IGD group, there was a significant negative correlation between the risk-related DLPFC activation during the active BART and the Barratt impulsivity scale (BIS-11) scores, which were significantly higher in IGD group compared with the HCs.",26578922,vllm:llama-3.1-8b-instruct,high
pubmed,15637640,BIS-11 fMRI impulsivity,Reduced anterior corpus callosum white matter integrity is related to increased impulsivity and reduced discriminability in cocaine-dependent subjects: diffusion tensor imaging.,2005,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,unknown,structural connectivity,impulsivity (general),cocaine-dependent subjects,associated_with,higher,white matter integrity in the corpus callosum,direct,0.9,"Within cocaine dependent subjects there was a significant negative correlation between FA in the anterior corpus callosum and behavioral laboratory measured impulsivity, and there was a positive correlation between FA and discriminability.",15637640,vllm:llama-3.1-8b-instruct,high
pubmed,35754100,BIS-11 resting-state connectivity,Electrophysiological resting-state hyperconnectivity and poorer behavioural regulation as predisposing profiles of adolescent binge drinking.,2022,Addiction biology,unknown,functional connectivity,impulsivity (general),adolescent binge drinking,associated_with,higher,neurobiological development of inhibitory neurotransmission pathways and executive prefrontal circuits,indirect,0.8,"Furthermore, they showed higher impulsivity, dysexecutive behaviours and sensation seeking, positively correlated with functional connectivity (FC).",35754100,vllm:llama-3.1-8b-instruct,high
pubmed,30123144,BIS-11 resting-state connectivity,Resting-State Activity of Prefrontal-Striatal Circuits in Internet Gaming Disorder: Changes With Cognitive Behavior Therapy and Predictors of Treatment Response.,2018,Frontiers in psychiatry,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,correlates_with,unclear,regulation of abnormal low-frequency fluctuations in prefrontal-striatal regions,indirect,0.8,The FC values of IGD group were negatively associated with the BIS-11 scores before treatment.,30123144,vllm:llama-3.1-8b-instruct,medium
pubmed,24286968,BIS-11 resting-state connectivity,Reduced ventral medial prefrontal cortex (vmPFC) volume and impaired vmPFC-default mode network integration in codeine-containing cough syrups users.,2014,Drug and alcohol dependence,unknown,structural connectivity,impulsivity (general),codeine-containing cough syrups users,associated_with,higher,volume loss and aberrant functional organization,direct,0.9,Significantly decreased GM volume was observed in CCS users in bilateral ventral medial prefrontal cortex (vmPFC) which was related to greater impulsivity in CCS users.,24286968,vllm:llama-3.1-8b-instruct,high
pubmed,41098388,impulsivity resting-state fMRI functional connectivity,Functional connectivity in resting-state fMRI (rs-fMRI) in opioid use disorder.,2025,The European physical journal. Special topics,unknown,functional connectivity,impulsivity (general),opioid use disorder,correlates_with,unclear,,indirect,0.8,Our preliminary rs-fMRI findings reveal significant disruptions in functional connectivity in individuals with opioid addiction within DMN and SN networks involved in cognitive functions such as decision-making and impulse control.,41098388,vllm:llama-3.1-8b-instruct,high
pubmed,41106487,impulsivity resting-state fMRI functional connectivity,Resting-state functional connectivity alterations in intermet gaming disorder: A fMRI study combining voxel-based morphometry meta-analysis.,2025,Brain research bulletin,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,"dysregulation of cognitive control, reward, and motor networks",indirect,0.8,"Rs-FC analysis showed enhanced connectivity between the middle cingulate cortex and prefrontal, cingulate and Supplementary motor area in IGD, with functional connectivity values correlating with duration of illness; However, after correction, this correlation was not significant.",41106487,vllm:llama-3.1-8b-instruct,medium
pubmed,31473543,impulsivity resting-state fMRI functional connectivity,Resting-state fMRI dynamic functional network connectivity and associations with psychopathy traits.,2019,NeuroImage. Clinical,unknown,dynamic connectivity,impulsivity (general),psychopathy,associated_with,unclear,,indirect,0.8,Results also showed that individuals with higher Factor 2 scores (impulsive and antisocial behaviors) showed more dynamism (changes to and from different states) than those with lower scores.,31473543,vllm:llama-3.1-8b-instruct,medium
pubmed,31868249,impulsivity resting-state fMRI functional connectivity,Characterizing impulsivity and resting-state functional connectivity in normal-weight binge eaters.,2020,The International journal of eating disorders,unknown,functional connectivity,impulsivity (general),binge eating,associated_with,higher,,direct,0.8,The BE group was characterized by a higher degree of trait impulsivity.,31868249,vllm:llama-3.1-8b-instruct,high
pubmed,36911119,impulsivity resting-state fMRI functional connectivity,Executive control network resting state fMRI functional and effective connectivity and delay discounting in cocaine dependent subjects compared to healthy controls.,2023,Frontiers in psychiatry,unknown,functional connectivity,impulsivity (general),cocaine dependent subjects compared to healthy controls,correlates_with,unclear,,indirect,0.95,DCM analysis showed strong evidence (posterior probability > 0.95) for CD to have greater effective connectivity than HC in the RECN to LECN pathway when tobacco use was included as a factor in the model.,36911119,vllm:llama-3.1-8b-instruct,high
pubmed,39129375,impulsivity resting-state fMRI functional connectivity,Triple network resting-state functional connectivity patterns of alcohol heavy drinking.,2024,"Alcohol and alcoholism (Oxford, Oxfordshire)",unknown,unknown,impulsivity (general),alcohol use disorder (AUD),associated_with,unclear,,indirect,0.5,"Connectivity in the left LPFC was correlated with monetary delay discounting (r = .25, p = .03).",39129375,vllm:llama-3.1-8b-instruct,medium
pubmed,23486959,impulsivity resting-state fMRI functional connectivity,Resting-state functional connectivity predicts impulsivity in economic decision-making.,2013,The Journal of neuroscience : the official journal of the Society for Neuroscience,unknown,functional connectivity,impulsivity (general),unknown,predicts,higher,,direct,0.9,"Moreover, we found that the resting-state functional connectivity of the brain regions in these networks was significantly correlated with participants' discounting rate, a behavioral index of impulsivity during the DDT.",23486959,vllm:llama-3.1-8b-instruct,high
pubmed,40800818,impulsivity resting-state fMRI functional connectivity,Functional cerebello-cortico-limbic connectivity in aggression: A resting-state 7T fMRI study in healthy volunteers.,2025,"Imaging neuroscience (Cambridge, Mass.)",unknown,functional connectivity,impulsivity (general),healthy volunteers,associated_with,unclear,functional connectivity,indirect,0.8,"Functional connectivity of the posterior vermis and FN with the hypothalamus, CMA, and left sgACC was significantly correlated with impulsivity and aggressive behaviour.",40800818,vllm:llama-3.1-8b-instruct,high
pubmed,28402539,impulsivity resting-state fMRI functional connectivity,Associating resting-state connectivity with trait impulsivity.,2017,Social cognitive and affective neuroscience,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.5,"Results demonstrate a novel correlation between BAS-fun seeking and resting-state connectivity between middle OFC and putamen, implying that spontaneous synchrony between reward-processing regions may play a role in defining personality characteristics related to impulsivity.",28402539,vllm:llama-3.1-8b-instruct,medium
