record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
227,28402539,Associating resting-state connectivity with trait impulsivity.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.5,"Results demonstrate a novel correlation between BAS-fun seeking and resting-state connectivity between middle OFC and putamen, implying that spontaneous synchrony between reward-processing regions may play a role in defining personality characteristics related to impulsivity.",yes,,yes,yes,yes,,,,,,,,,
228,37270396,Sleep mediates the effect of stressful environments on youth development of impulsivity: The moderating role of within default mode network resting-state functional connectivity.,2023,Sleep health,impulsivity resting-state fMRI functional connectivity,default mode network,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.8,Youth with elevated within-DMN resting-state functional connectivity showed intensified associations between stressful environments and impulsivity via shorter sleep duration.,yes,,yes,yes,yes,,,,,,,,,
229,37759837,Task and Resting-State Functional Connectivity Predict Driving Violations.,2023,Brain sciences,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,predicts,higher,,direct,0.8,"Resting state and task-based functional connectivity were found to significantly predict driving violations, with resting state significantly predicting lapses and task-based functional connectivity showing a tendency to predict errors.",yes,,yes,yes,yes,,,,,,,,,
230,34393836,The Association Between Resting State Functional Connectivity and the Trait of Impulsivity and Suicidal Ideation in Young Depressed Patients With Suicide Attempts.,2021,Frontiers in psychiatry,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),depressed patients,associated_with,lower,,indirect,0.8,The ATT group showed decreased RSFC of the left middle frontal gyrus with the left superior parietal gyrus compared to the NAT and HC groups.,yes,,yes,yes,yes,,,,,,,,,
231,38083173,Functional Connectivity Dynamics show Resting-State Instability and Rightward Parietal Dysfunction in ADHD.,2023,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,impulsivity resting-state fMRI functional connectivity,unknown,dynamic connectivity,impulsivity (general),ADHD,associated_with,higher,,indirect,0.9,"ADHD patients exhibited significantly higher variability in dFC than TD children in the cingulo-temporal, cingulo-parietal, fronto-temporal, and fronto-parietal networks ( pFW E < 0.05).",yes,,yes,yes,yes,,,,,,,,,
232,35621425,"Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures.",2022,"Behavioral sciences (Basel, Switzerland)",impulsivity resting-state fMRI functional connectivity,unknown,unknown,impulsivity (general),Alcohol Use Disorder,associated_with,higher,,direct,0.9,Individuals with AUD manifested significant differences in impulsivity and alterations in functional connectivity relative to controls.,yes,,yes,yes,yes,,,,,,,,,
233,34289458,Resting state dynamic functional connectivity in children with attention deficit/hyperactivity disorder.,2021,Journal of neural engineering,impulsivity resting-state fMRI functional connectivity,unknown,dynamic connectivity,impulsivity (general),attention deficit/hyperactivity disorder,associated_with,unclear,,indirect,0.8,Our results show distributed abnormalities in sFC and dFC between different large-scale RSNs including cortical and subcortical regions in both ADHD subtypes compared to TD.,yes,,yes,yes,yes,,,,,,,,,
234,37526227,Gender-specific resting-state rDMPFC-centric functional connectivity underpinnings of intertemporal choice.,2023,"Cerebral cortex (New York, N.Y. : 1991)",impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.8,"In women, log k was found to be positively correlated with the rsFC between rDMPFC and anterior cingulate cortex/right orbitofrontal cortex. In contrast, in men, log k was negatively correlated with rsFC between rDMPFC and left orbitofrontal cortex/right precuneus.",yes,,yes,yes,no,,,,,,,,,
235,37673288,Resting-state functional magnetic resonance imaging alterations in borderline personality disorder: A systematic review.,2023,Journal of affective disorders,impulsivity resting-state fMRI functional connectivity,unknown,unknown,impulsivity (general),borderline personality disorder,associated_with,unclear,,background,0.8,Several structural and functional neuroimaging abnormalities have been described in BPD.,yes,,yes,yes,yes,,,,,,,,,
236,35225192,Dissociation of basolateral and central amygdala effective connectivity predicts the stability of emotion-related impulsivity in adolescents and emerging adults with borderline personality symptoms: a resting-state fMRI study.,2023,Psychological medicine,impulsivity resting-state fMRI functional connectivity,unknown,dynamic connectivity,impulsivity (general),borderline personality disorder,predicts,unclear,effective connectivity,indirect,0.8,Higher EC of R CeN to other regions in controls was associated with stronger within-person decreases in emotion-related impulsivity.,yes,,yes,yes,no,,,,,,,,,
237,31284029,Genetic contribution to the phenotypic correlation between trait impulsivity and resting-state functional connectivity of the amygdala and its subregions.,2019,NeuroImage,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,higher,genetic,direct,0.8,"Trait impulsivity, a predisposition to respond to stimuli without regard for the potentially negative consequences, contributes to many maladaptive behaviors.",yes,,yes,yes,yes,,,,,,,,,
238,30391836,Reward and executive control network resting-state functional connectivity is associated with impulsivity during reward-based decision making for cocaine users.,2019,Drug and alcohol dependence,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),cocaine users,associated_with,higher,inverse resting-state connectivity,direct,0.8,"Higher impulsivity on the Balloon Analogue Risk Task (BART) was associated with inverse resting-state connectivity between the left cognitive control and subgenual anterior cingulate extended reward networks for cocaine users,",yes,,yes,yes,yes,,,,,,,,,
239,30683074,Hyperactivity/restlessness is associated with increased functional connectivity in adults with ADHD: a dimensional analysis of resting state fMRI.,2019,BMC psychiatry,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,higher,,direct,0.8,"More severe hyperactivity was associated with increased functional connectivity in the left putamen, right caudate nucleus, right central operculum and a portion of the right postcentral gyrus within the auditory/sensorimotor network.",yes,,yes,yes,yes,,,,,,,,,
240,33615095,Static and dynamic aspects of cerebro-cerebellar functional connectivity are associated with self-reported measures of impulsivity: A resting-state fMRI study.,2020,"Network neuroscience (Cambridge, Mass.)",impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),healthy subjects,associated_with,unclear,unknown,indirect,0.8,"We observed evidence linking BIS, BAS, sensation seeking, and lack of premeditation to the total strength and temporal variability of FC within networks connecting regions of the prefrontal cortex, precuneus, posterior cingulate cortex, basal ganglia, and thalamus with the cerebellum.",yes,,yes,yes,yes,,,,,,,,,
241,29355588,Resting-state functional connectivity of neurotransmitter producing sites in female patients with borderline personality disorder.,2018,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),borderline personality disorder,associated_with,higher,noradrenergic dysfunction in the neural inhibitory control network,direct,0.8,Functional connectivity between the LC and ACC was positively associated with the degree of motor impulsivity in the total group.,yes,,yes,yes,yes,,,,,,,,,
242,36799331,Alcohol-induced changes in mesostriatal resting-state functional connectivity are linked to sensation seeking in young adults.,2023,"Alcohol, clinical & experimental research",impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,unknown,young adults,correlates_with,unclear,alcohol-induced alterations in the functional synchrony between mesostriatal regions,indirect,0.8,"However, young adults exhibiting smaller alcohol-induced decreases or increases in VTA-left caudate connectivity reported greater sensation seeking.",yes,,yes,yes,yes,,,,,,,,,
243,36089824,Subgroups of internet gaming disorder based on addiction-related resting-state functional connectivity.,2023,"Addiction (Abingdon, England)",impulsivity resting-state fMRI functional connectivity,unknown,unknown,impulsivity (general),internet gaming disorder,associated_with,unclear,,background,0.8,Two groups of subjects with IGD were identified and defined by distinct patterns of connectivity in brain networks previously implicated in addictions: subgroup 1 ('craving-related subgroup') and subgroup 2 ('mixed psychological subgroup').,yes,,yes,yes,yes,,,,,,,,,
244,32948139,Aberrant functional connectivity in resting state networks of ADHD patients revealed by independent component analysis.,2020,BMC neuroscience,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),ADHD,associated_with,lower,,indirect,0.8,All the clusters surviving at p < 0.05 (AlphaSim correction).,yes,,yes,yes,yes,,,,,,,,,
245,26825495,Characterising resting-state functional connectivity in a large sample of adults with ADHD.,2016,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity resting-state fMRI functional connectivity,unknown,unknown,impulsivity (general),ADHD,associated_with,unclear,,indirect,0.5,Patients showed significantly stronger connectivity in the anterior cingulate gyrus of the executive control network.,yes,,yes,yes,yes,,,,,,,,,
246,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),combat veterans,associated_with,lower,weakened functional connectivity between the amygdala and prefrontal regions,direct,0.8,"This finding indicates that combat-related impulsive aggression may be marked by weakened functional connectivity between the amygdala and prefrontal regions, already in the absence of explicit emotional stimuli.",yes,,yes,yes,yes,,,,,,,,,
